smiles1,smiles2,smiles3,ratio1,ratio2,ratio3,value
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.852
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.2,0.6,0.014021909
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.082
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.1,0.3,0.129
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,0.209553159
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.065
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.6,0.2,0.053
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.2,0.4,0.054
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.069
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.1,0.3,0.031
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.05
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.05
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.2,0.6,0.2,0.03
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.117
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.6,0.1,0.3,0.127
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.6,0.3,0.1,0.063
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.416905129
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)CN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.2,0.6,0.021158059
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.870845014
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.432676056
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,0.721265519
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,1.00700841
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,0.780736884
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.906487785
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,1.077492992
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCO,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.135162195
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.359061033
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCO,0.4,0.4,0.2,0.470234742
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCCCCCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCOC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCO,0.2,0.6,0.2,0.006384977
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCC1CCCCC1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.327762128
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.2,0.6,0.034804382
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCC(C)C,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.027793427
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.2,0.6,0.204788701
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.4,0.4,0.179079775
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.2,0.6,0.2,0.113317886
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.2,0.4,0.262937217
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.441465299
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.6,0.1,0.3,0.033542977
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.6,0.3,0.1,0.004634227
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CC(O)CO,0.8,0.1,0.1,0.008165067
*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCOCCOCCOCCOCCN,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)CCC(OCC)OCC,*CCC(=O)OCC(C)(C)COC(=O)CCN(*)C(C)C(N)=O,0.2,0.2,0.6,-0.014898279
*CCC(=O)OCCCCOC(=O)CCN(*)CCN(C)C,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCCCCOC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.03969
*CCC(=O)OCCCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.6,0.2,0.05393
*CCC(=O)OCCCCOC(=O)CCN(*)CCCN(CCCC)CCCC,*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCO,0.4,0.4,0.2,0.04113
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,1.136764117
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(CC)CCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.65775
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCO,0.6,0.3,0.1,1.010345587
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCO,0.8,0.1,0.1,0.40303764
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.2,0.6,0.526280437
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.4,0.4,0.690008396
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.6,0.2,0.532661629
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.2,0.4,1.034256927
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.671872376
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.6,0.1,0.3,0.384214945
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.6,0.3,0.1,0.784382872
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.8,0.1,0.1,0.657430731
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,1.111734081
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,1.081497797
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.957376371
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,1.087905487
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,1.016729034
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,1.029456031
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.723930338
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCO,0.4,0.4,0.2,0.879991724
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.2,0.6,0.2,0.089665275
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.945375543
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.2,0.6,0.055665071
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.364569362
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,1.068280571
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(O)CO,0.2,0.2,0.6,0.295428704
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(O)CO,0.4,0.4,0.2,0.802400166
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.725636251
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,1.116139367
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)C(C)C(N)=O,0.4,0.4,0.2,0.777157045
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.726670805
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.2,0.4,0.498241258
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.724808607
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,1.006414235
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCC(C)C,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.69770329
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.215807987
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccc(OC)cc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,0.603558866
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,0.025656942
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.021518725
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.6,0.3,0.1,0.080281399
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(F)(F)C(F)(F)C(F)(F)F,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.039313056
*CCC(=O)OCCCCOC(=O)CCN(*)CCCN1CCN(C)CC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCO,0.4,0.4,0.2,0.951582868
*CCC(=O)OCCCCOC(=O)CCN(*)CCCN1CCN(C)CC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.758741982
*CCC(=O)OCCCCOC(=O)CCN(*)CCCN1CCN(C)CC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.528243327
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(O)CO,0.8,0.1,0.1,0.04885863
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.059471366
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)C(C)C(N)=O,0.8,0.1,0.1,0.068882659
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.1,0.3,0.015311401
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.01758742
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCc1ccccc1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.013242293
*CCC(=O)OCCCCOC(=O)CCN(*)Cc1ccncc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCO,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCO,0.4,0.4,0.2,0.02905
*CCC(=O)OCCCCOC(=O)CCN(*)CCc1cccnc1,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,0.02703
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCOCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC1CCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.2,0.2,0.6,0.018904538
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCOCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCC1CCCCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.4,0.4,0.2,0.009389671
*CCC(=O)OCCCCOC(=O)CCN(*)CCN1CCOCC1,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)O,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.2,0.6,0.2,0.009640063
*CCC(=O)OCCCCOC(=O)CCN(*)CCN,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CCOCCOCCOCCOCCOCCO,0.8,0.1,0.1,0.093958289
*CCC(=O)OCCCCOC(=O)CCN(*)CCN,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.4,0.4,0.2,0.172895149
*CCC(=O)OCCCCOC(=O)CCN(*)CCN,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.1,0.3,0.195905789
*CCC(=O)OCCCCOC(=O)CCN(*)CCN,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.6,0.3,0.1,0.63896676
*CCC(=O)OCCCCOC(=O)CCN(*)CCN,*CCC(=O)OCCCCOC(=O)CCN(*)CCCCCCCC,*CCC(=O)OCCCCOC(=O)CCN(*)CC(C)(C)C(N)=O,0.8,0.1,0.1,0.081497797
